Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
0,1,7,0,80,0,1,1,0,1,0,50,0,2,1,7,5,5,1,1,1,0,0,50000,2,0,1,0,0,2,0,35000,1,1,100,100,100,100,100,100,100,100,100,0,1,0,0,1,0 ,0,0
0,1,7,1,37,0,1,2,99000,0,0,54,1,2,1,2,4,5,3,1,1,0,0,200000,3,-1,1,0,0,1,0,150000,0,0,70,70,50,70,70,70,70,80,85,90000,3,0,0,3,0 ,0,3
1,1,7,1,61,0,0,2,60000,1,2,74,1,3,1,1,8,9,9,1,1,0,0,120000,2,0,2,0,0,1,0,60000,1,1,80,80,80,50,50,80,70,80,80,60000,2,0,2,3,0 ,2,3
0,1,7,0,52,0,1,1,26000,0,0,91,1,2,1,2,5,5,1,1,1,0,0,134000,1,1,4,0,0,1,0,80000,1,1,70,70,70,60,80,70,80,80,80,7000,1,0,0,3,0 ,0,1
0,1,7,0,75,0,1,1,0,1,2,56.3,1,2,1,2,3,3,2,1,0,0,0,96000,2,-1,1,0,0,1,-1,96000,0,1,70,80,80,80,70,80,70,70,80,0,2,0,0,1,0 ,0,1
0,1,7,1,33,0,1,2,100000,1,0,60,1,2,1,2,5,7,3,0,0,0,0,200000,3,1,2,1,0,1,1,300000,1,1,50,50,0,50,60,80,50,60,60,100000,2,0,0,1,0 ,0,1
1,1,7,0,63,0,1,1,36500,1,0,10,1,2,1,4,6,8,3,1,1,0,0,100000,1,0,2,1,0,1,0,60000,1,1,100,100,100,100,100,100,100,100,100,0,1,0,0,1,0 ,0,0
1,1,7,0,62,0,1,1,0,1,2,60,0,0,1,2,1,1,1,1,0,0,1,230000,5,-1,1,0,0,1,0,30000,1,1,75,90,85,90,80,85,75,90,80,30000,1,0,2,1,0 ,0,0
0,1,7,1,34,0,1,2,50000,0,0,150,1,0,1,2,3,7,7,1,1,0,0,60000,4,-1,0,0,0,1,-1,200000,1,1,50,30,20,50,40,40,40,60,50,50000,2,0,0,1,0 ,0,1
0,1,7,1,31,0,1,2,48000,0,0,28,1,2,0,1,3,6,2,1,1,1,0,100000,3,-1,0,0,0,1,-1,72000,0,0,50,60,30,60,60,60,50,80,50,48000,2,0,0,3,0 ,0,0
0,1,7,1,67,0,1,1,0,0,0,120,1,2,1,2,8,8,8,1,1,0,0,200000,3,1,0,1,0,1,1,999998,1,1,80,80,80,80,80,80,80,80,80,0,1,0,0,1,0 ,0,1
0,1,7,0,31,0,0,2,200000,0,1,61,1,3,1,1,7,7,3,1,1,1,0,350000,5,0,1,1,0,1,0,500000,1,0,70,70,70,70,70,70,70,70,70,150000,1,0,0,1,0 ,0,1
1,1,7,1,38,0,1,1,0,0,0,98,1,2,1,2,6,5,4,1,1,1,0,100000,4,-1,1,1,0,1,0,100000,1,1,80,80,80,80,80,80,80,80,80,100000,2,0,0,1,0 ,0,1
1,1,7,1,40,0,1,2,250000,0,0,70,1,2,1,2,7,7,5,1,1,1,1,500000,2,1,2,1,0,2,0,250000,1,1,60,60,60,70,70,60,60,60,60,250000,2,1,2,3,0 ,0,3
0,1,7,0,28,0,1,1,120000,0,0,57,1,1,1,3,6,8,4,1,0,0,0,120000,3,0,1,0,0,1,0,100000,0,0,70,80,80,60,70,70,70,70,70,0,1,0,0,1,0 ,0,1
0,1,18,1,47,0,1,1,40000,0,0,18,1,2,1,1,2,4,2,1,1,0,0,40000,3,-1,1,0,0,1,-1,50000,1,0,60,60,30,60,50,60,50,60,60,0,1,0,0,0,0 ,0,0
0,1,18,0,69,0,1,1,0,1,2,66,1,2,1,2,4,4,4,1,1,0,0,60000,2,-1,1,0,0,1,0,60000,1,1,70,60,70,70,70,70,60,70,70,0,1,0,0,3,0 ,0,0
0,1,18,0,58,0,1,1,30000,0,0,55,1,1,1,1,5,5,3,1,1,0,0,50000,2,0,1,0,0,1,-1,40000,0,0,90,90,80,80,80,90,80,80,90,0,1,0,0,3,0 ,0,0
1,1,18,0,81,0,1,2,0,1,2,17,1,0,1,2,7,7,5,1,1,0,0,72000,2,0,1,0,0,1,1,60000,0,0,75,70,75,80,70,85,85,75,80,0,1,0,0,1,0 ,0,1
0,1,18,0,38,0,1,2,60000,1,0,45,1,1,1,1,4,5,4,1,1,0,0,110000,3,0,1,0,0,1,0,80000,0,0,70,60,70,70,80,70,80,80,80,50000,2,0,0,3,0 ,0,0
1,1,18,0,72,1,0,1,0,1,0,27,1,2,1,2,4,5,2,1,1,0,0,50000,2,0,0,0,0,1,0,100000,1,0,70,70,50,80,60,80,80,60,80,0,1,0,0,3,0 ,0,0
0,1,18,0,45,0,1,1,50000,0,0,58,1,1,1,2,3,2,2,1,1,0,0,90000,3,0,1,0,0,1,-1,90000,1,0,70,75,60,65,55,65,80,75,70,40000,1,0,0,1,0 ,0,1
1,1,18,1,54,0,1,1,0,0,0,60,1,2,1,2,7,8,5,1,1,0,0,72000,2,0,2,1,0,1,0,48000,1,0,80,80,80,80,80,80,70,80,80,36000,1,0,0,3,0 ,0,3
0,1,18,1,54,0,1,2,30000,0,0,55,1,1,1,1,6,7,5,1,1,0,0,60000,3,0,1,0,0,1,0,80000,1,1,60,60,40,50,60,60,60,60,60,30000,2,0,0,0,0 ,0,0
1,1,18,1,57,0,1,1,0,0,0,26,1,0,1,1,5,5,1,1,1,0,0,70000,5,0,1,1,0,1,-1,50000,1,1,50,40,50,50,50,50,50,50,50,20000,1,0,0,3,0 ,0,0
1,1,18,1,82,0,1,1,0,0,0,50,0,1,1,2,5,5,4,1,1,1,1,60000,2,0,1,0,0,1,0,3000,1,1,90,90,90,90,90,90,90,90,90,0,1,0,0,1,0 ,0,1
1,1,18,1,44,0,0,2,15000,0,0,60,0,1,1,8,9,9,7,1,1,0,0,100000,3,0,1,1,0,1,-1,1000000,1,0,0,5,30,20,50,5,0,0,40,40000,1,0,0,3,0 ,0,3
1,1,18,1,60,0,1,1,0,0,0,69,1,0,1,1,2,2,3,1,1,0,0,60000,2,0,1,0,0,1,-1,60000,1,1,80,80,80,80,80,80,80,80,80,0,1,0,0,3,0 ,0,3
0,1,18,0,47,0,1,1,20000,0,0,37,1,1,1,1,2,3,5,0,0,0,0,40000,3,-1,1,0,0,1,0,80000,1,0,60,60,60,60,30,30,20,60,60,20000,1,0,0,3,0 ,0,0
0,1,18,1,60,0,1,1,0,1,0,65,1,3,1,1,6,3,2,1,1,0,0,100000,2,-1,2,0,0,1,0,100000,0,1,60,60,70,70,60,90,70,90,90,0,1,0,2,3,0 ,2,0
1,1,18,1,58,0,1,1,0,0,0,67,1,4,1,2,6,6,4,1,1,0,0,60000,2,0,1,0,0,1,0,50000,1,1,80,80,60,60,40,70,70,80,80,30000,1,0,0,3,0 ,0,3
1,1,18,1,56,0,1,1,0,0,0,70,1,1,1,2,6,7,4,1,1,0,1,31200,2,0,1,1,0,1,0,72000,1,1,80,80,80,80,80,80,70,80,80,0,1,1,2,3,0 ,2,3
1,1,18,0,58,0,1,1,15000,0,0,40,0,0,1,1,5,6,4,1,1,0,0,30000,4,0,1,0,0,1,-1,40000,1,0,80,80,80,70,80,70,80,80,80,10000,1,0,0,3,0 ,0,3
0,1,18,1,50,0,0,1,0,1,0,50,1,1,1,1,10,10,10,0,1,0,0,85000,2,0,1,0,0,1,-1,6000,0,1,60,50,50,50,50,50,50,50,50,60000,1,0,0,3,0 ,0,3
1,1,18,1,55,0,1,1,0,0,0,54,1,3,1,2,5,5,5,1,1,0,1,27600,4,0,1,0,0,1,0,40000,1,1,70,60,60,70,70,70,70,70,70,36000,1,0,0,3,0 ,0,3
1,1,18,1,27,0,1,2,10000,1,2,67.4,1,0,1,2,5,6,3,1,1,0,0,500000,3,0,0,0,0,1,0,40000,1,0,80,80,80,80,80,80,75,80,80,40000,2,0,0,1,0 ,0,1
1,1,18,0,46,0,1,2,60000,1,2,95,1,1,1,2,5,7,2,1,1,1,1,120000,3,-1,2,1,0,1,0,150000,1,1,100,70,80,50,70,50,80,60,60,60000,2,0,0,1,0 ,0,1
0,1,18,0,56,0,1,1,10000,0,0,80,1,3,1,2,5,7,6,1,1,0,0,50000,4,0,2,1,0,1,0,30000,0,0,80,70,70,70,70,80,70,80,80,20000,1,0,0,3,0 ,0,3
1,1,18,1,49,0,1,1,14000,0,0,70,1,1,1,4,5,6,3,1,1,0,0,54800,2,-1,2,0,0,1,0,48000,1,0,60,60,60,60,40,60,60,60,60,40800,2,0,0,1,0 ,0,1
1,1,18,1,51,0,1,1,0,0,0,50,0,2,1,2,4,5,1,1,1,0,0,28800,3,-1,1,0,0,1,0,40000,1,1,70,70,70,70,70,70,70,70,70,10800,1,0,0,3,0 ,0,3
1,1,18,1,27,0,1,2,30000,0,0,45,1,2,1,1,6,7,4,1,1,0,0,70000,2,0,2,0,0,1,0,100000,1,1,80,80,70,75,70,80,80,75,80,40000,2,0,0,0,0 ,0,0
1,1,18,0,55,0,1,1,0,0,0,40,0,1,1,2,4,4,4,1,1,0,0,8000,2,-1,1,0,0,1,-1,10000,0,0,90,80,80,80,90,80,80,90,90,0,1,0,0,1,0 ,0,0
0,1,18,0,65,0,1,2,0,1,2,50,1,1,1,1,1,1,6,1,1,0,0,50000,2,-1,1,0,0,1,-1,50000,0,0,90,80,80,60,70,80,90,80,80,0,1,0,0,3,0 ,0,3
0,1,18,1,60,0,1,2,0,1,2,110,1,1,1,2,6,6,4,1,1,0,0,110000,2,1,2,0,0,1,1,60000,1,0,70,70,80,90,60,80,70,90,80,0,2,0,2,3,0 ,0,0
0,1,18,1,47,0,1,2,55000,1,2,110,1,1,1,2,5,6,3,1,0,0,0,125000,2,0,2,1,0,2,0,90000,1,0,80,70,75,60,50,60,60,50,60,70000,2,0,0,1,0 ,0,1
1,1,18,0,49,0,1,1,50000,0,0,64,1,1,1,2,4,5,3,1,1,0,0,100000,3,0,1,0,0,1,0,100000,1,1,60,50,50,40,50,50,60,50,70,50000,1,0,0,1,0 ,0,1
0,1,18,0,77,0,1,1,0,1,2,34,1,1,1,1,6,7,3,1,1,0,0,60000,2,1,1,0,0,1,0,30000,1,1,75,70,80,76,80,80,59,65,75,0,1,0,0,4,0 ,0,0
1,1,18,0,53,0,1,1,0,0,0,55,0,1,0,2,2,2,3,1,1,0,0,12000,2,-1,1,0,0,1,-1,50000,0,0,70,60,50,50,30,50,50,60,70,0,1,0,0,1,0 ,0,1
1,1,18,1,47,0,1,1,50000,0,0,110,1,0,1,2,6,8,5,1,1,1,1,200000,3,0,3,1,0,1,0,50000,1,1,80,60,60,60,60,60,60,60,60,150000,2,0,0,3,0 ,0,3
1,1,18,0,44,0,1,1,0,0,0,56,0,1,1,2,1,1,2,0,0,0,0,24000,3,-2,1,0,0,1,-1,50000,1,1,80,80,60,80,50,80,60,80,80,0,1,0,0,3,0 ,0,0
1,1,18,1,52,0,1,1,0,0,0,37,1,1,1,2,1,4,1,1,1,0,0,37200,3,-1,1,0,0,1,-1,50000,1,0,70,60,80,70,60,50,60,79,80,12000,1,0,0,3,0 ,0,3
1,1,18,0,52,0,1,1,40000,0,0,60,1,1,1,2,5,6,3,1,1,0,0,60000,3,0,1,0,0,1,0,60000,0,0,80,60,60,70,60,80,70,80,80,0,2,0,0,3,0 ,0,0
1,1,18,0,35,0,1,2,50000,1,0,120,1,1,1,2,7,8,7,1,1,1,1,110000,5,0,2,1,0,1,0,3000,0,0,90,90,80,80,90,80,80,90,90,50000,2,1,0,3,1 ,0,3
1,1,18,0,61,0,1,1,0,0,0,80,1,1,1,2,3,4,3,1,1,0,0,200000,3,0,1,1,0,1,-1,100000,1,1,70,70,70,70,70,70,70,70,70,0,1,0,0,3,0 ,0,3
0,1,18,1,33,0,1,2,5000,0,0,84,1,2,1,2,3,5,4,1,1,0,0,50000,3,0,1,1,0,1,-1,50000,1,1,80,80,80,80,80,80,80,80,80,10000,1,1,0,3,1 ,2,3
1,1,18,1,70,0,1,2,0,0,0,45,1,0,1,1,8,8,5,1,1,0,0,60000,2,0,0,0,0,1,0,35000,1,0,70,80,85,80,85,80,85,90,90,0,1,0,0,3,0 ,0,3
0,1,18,0,66,0,1,2,0,1,2,160,1,0,1,1,7,7,2,1,1,0,0,160000,2,1,1,0,0,1,1,120000,1,1,90,70,80,90,80,90,90,90,90,0,2,0,0,1,0 ,0,1
0,1,18,0,58,0,1,1,60000,0,0,50,1,1,1,2,4,4,1,1,1,0,0,100000,2,0,1,0,0,1,-1,80000,1,1,75,70,80,80,75,80,80,80,80,40000,1,0,0,3,0 ,0,0
0,1,18,1,53,0,1,1,10000,0,0,68,1,3,1,2,5,5,2,1,1,0,0,100000,5,0,1,1,0,1,1,50000,1,1,80,70,80,80,80,80,80,80,80,50000,1,0,2,2,0 ,2,0
0,1,18,1,60,0,1,2,0,0,0,65,1,3,1,1,5,5,2,1,1,1,1,50000,2,0,1,1,0,1,0,3000,1,1,80,80,90,90,80,80,80,90,80,0,1,0,0,5,0 ,0,3
0,1,18,1,43,0,1,1,0,0,0,60,1,3,1,2,6,7,4,1,1,0,0,48000,2,0,1,0,0,1,0,60000,1,0,80,80,80,80,80,80,70,80,80,48000,1,0,0,3,0 ,0,3
1,1,18,1,71,1,0,1,0,0,0,75,0,1,1,2,4,4,4,1,1,0,0,90000,3,1,2,0,0,1,-1,40000,0,0,90,90,80,80,90,80,80,90,90,0,2,0,0,4,0 ,0,0
1,1,18,0,48,0,1,1,60000,0,0,69,1,1,1,1,3,3,4,1,1,0,0,80000,2,0,1,0,0,1,0,100000,1,1,60,20,50,30,50,50,60,80,50,20000,1,0,0,0,0 ,0,2
0,1,18,1,38,0,1,3,50000,0,0,60,0,1,1,1,5,5,5,1,1,0,0,100000,3,-1,1,0,0,1,0,180000,0,0,70,70,60,70,70,70,80,70,70,50000,3,1,2,3,0 ,0,3
1,1,18,1,25,0,1,2,30000,0,1,45,1,1,1,1,5,7,6,1,1,0,0,100000,2,-1,0,0,0,1,0,100000,1,1,80,90,70,80,60,70,70,80,80,56000,2,0,0,3,0 ,0,1
1,1,18,0,38,0,1,2,60000,0,0,96,1,1,1,2,5,6,3,1,1,0,0,120000,3,0,1,0,0,1,0,100000,1,1,90,90,60,80,60,70,80,80,70,60000,2,0,0,3,0 ,0,3
1,1,18,1,43,0,1,1,24000,0,0,32,1,0,1,1,2,3,5,1,1,0,0,40000,3,-1,1,0,0,1,0,50000,0,0,70,70,70,70,70,70,70,70,70,16000,1,0,0,3,0 ,0,3
1,1,18,1,34,0,1,2,60000,1,2,98,1,2,1,2,6,8,3,1,1,1,1,120000,3,-1,1,1,0,1,-1,168000,0,1,10,20,10,10,10,10,10,5,70,60000,2,0,0,0,0 ,0,3
0,1,18,0,47,0,1,1,30000,0,0,17,1,0,1,1,4,6,5,1,1,0,0,57600,3,-1,1,0,0,1,-1,100000,0,1,80,70,70,70,70,70,70,70,70,21600,1,0,0,3,0 ,0,0
0,1,18,1,62,0,1,1,30000,0,0,60,1,2,1,2,3,2,2,1,1,0,0,60000,2,0,1,0,0,1,0,40000,1,1,75,75,55,60,50,60,70,70,70,30000,1,0,0,3,0 ,0,0
1,1,18,1,46,0,1,1,60000,0,0,68,1,0,1,2,6,7,4,1,1,0,0,145000,3,1,1,1,0,1,0,80000,1,0,80,70,80,80,80,80,80,80,80,85000,2,0,0,3,0 ,0,0
0,1,18,0,43,0,0,1,50000,0,0,68,1,0,1,3,6,7,4,1,1,0,0,50000,1,0,1,0,0,1,0,200000,1,0,80,80,80,80,80,80,70,80,80,50000,1,0,0,3,0 ,0,0
1,1,18,0,52,0,1,1,25000,0,0,37,1,0,1,2,3,4,1,1,1,0,0,84000,3,-1,1,0,0,1,-1,5000,1,1,60,50,50,60,50,60,50,60,60,0,1,0,0,3,0 ,0,0
1,1,18,1,67,0,1,1,0,0,0,120,1,1,1,1,6,7,1,1,1,0,0,72000,5,0,1,0,0,1,0,25000,1,1,90,90,80,80,70,80,70,80,80,0,1,0,0,1,0 ,0,1
1,1,18,0,51,0,1,2,30000,0,0,60,1,2,1,2,7,8,5,1,1,0,0,60000,2,0,1,0,0,1,0,5000,1,0,80,80,80,80,80,80,70,80,80,30000,2,0,0,3,0 ,0,0
1,1,18,0,56,0,1,1,0,0,0,34,1,0,0,1,1,1,4,1,1,0,0,60000,3,0,2,0,0,1,-1,30000,1,1,100,100,80,100,100,100,100,100,100,0,2,0,0,3,0 ,0,0
0,1,18,0,39,0,1,1,30000,0,0,58,1,1,1,2,7,7,5,1,1,0,0,50000,4,-1,1,0,0,1,-1,36000,1,0,80,70,80,80,65,80,80,80,80,30000,1,0,0,1,0 ,0,1
1,1,18,0,25,0,1,1,30000,0,0,14,1,2,1,2,5,7,5,1,1,0,0,30000,3,0,0,0,0,1,-1,70000,1,1,80,80,80,80,80,80,80,80,80,0,1,0,0,1,0 ,0,1
0,1,18,0,32,0,1,3,0,1,2,60,1,2,1,2,8,9,6,1,0,0,0,200000,2,1,1,1,1,1,1,1000000,0,0,60,50,40,90,60,30,80,80,80,200000,3,1,2,3,0 ,0,3
1,1,18,1,70,0,1,1,0,0,0,70,1,0,1,2,6,7,4,1,1,0,0,50000,5,-1,1,0,0,1,0,50000,1,0,80,80,80,80,80,80,70,80,80,0,1,0,0,3,0 ,0,0
1,1,18,1,59,0,1,1,0,1,0,18,1,2,1,1,4,5,6,1,1,0,0,72000,3,0,1,0,0,1,0,40000,1,1,90,90,90,90,90,90,90,90,90,36000,1,0,0,3,0 ,0,3
0,1,18,1,62,0,1,1,24000,1,0,44.6,1,0,1,2,1,1,1,1,1,0,0,110000,3,-1,1,1,0,1,-1,48000,0,0,30,30,30,20,20,30,30,20,30,26000,1,1,0,3,0 ,0,0
1,1,18,1,38,0,1,3,50000,0,0,67,1,1,0,2,2,4,2,1,1,0,0,80000,2,-1,1,0,0,1,0,100000,1,0,60,50,60,70,40,50,80,80,80,30000,2,0,0,3,0 ,0,3
0,1,18,0,29,0,1,2,80000,1,0,60,1,3,1,2,4,7,2,1,1,0,0,150000,2,0,4,0,0,1,-1,100000,1,1,90,80,80,80,80,80,80,90,90,50000,2,0,0,2,0 ,0,2
1,1,18,1,37,0,1,2,100000,1,2,70,1,1,1,2,6,6,4,1,1,0,0,200000,3,1,2,0,0,1,0,12000,0,1,70,70,70,70,70,70,70,70,70,100000,3,0,0,1,0 ,0,1
1,1,18,1,60,0,1,1,0,0,0,63,1,0,1,1,5,6,3,1,1,0,0,24000,2,-1,1,0,0,1,0,40000,1,0,80,50,60,80,80,80,50,80,80,0,1,0,0,3,0 ,0,0
0,1,18,0,67,0,1,1,28800,0,0,15,1,1,1,2,2,2,2,1,1,0,0,60000,2,0,1,0,0,1,-1,42000,1,1,80,80,60,80,60,70,60,80,80,0,1,0,0,3,0 ,0,0
0,1,18,1,52,0,1,1,0,0,0,70,1,1,1,1,6,6,4,1,1,0,0,50000,2,-1,1,0,0,1,0,36000,1,1,100,60,80,80,80,80,80,60,80,25000,1,0,0,1,0 ,0,0
1,1,18,1,60,0,1,1,26400,0,0,78,1,1,1,1,3,3,2,1,1,0,0,112400,3,0,1,0,0,1,0,30000,1,1,40,20,50,30,60,40,40,60,40,36000,1,0,0,1,0 ,0,0
1,1,18,0,68,0,1,1,0,1,0,49,1,0,1,2,4,4,2,1,1,0,0,70000,2,0,1,0,0,1,0,60000,1,1,75,40,70,60,60,60,80,70,80,0,1,0,0,3,0 ,0,0
1,1,18,1,27,0,1,1,0,0,0,50,1,2,1,2,5,5,3,1,1,0,0,120000,3,0,1,1,0,1,0,60000,1,1,80,80,80,80,60,85,90,80,80,120000,1,0,0,3,0 ,0,3
0,1,18,1,50,0,1,2,30000,1,2,60,1,2,1,2,6,6,4,1,1,0,0,60000,2,0,1,0,0,1,0,100000,1,0,90,70,70,70,70,70,70,60,60,30000,2,0,0,3,0 ,0,3
0,1,18,0,61,0,1,1,0,0,0,35,1,0,1,1,4,2,1,1,1,0,0,52800,2,-1,2,0,0,1,-1,48000,1,1,80,70,70,80,70,80,80,80,80,0,1,0,0,3,0 ,0,0
1,1,18,1,26,0,1,2,25000,0,0,62,1,2,1,1,4,5,4,1,1,1,1,60000,2,-1,1,0,0,1,-1,4000,1,1,90,80,85,90,85,80,90,85,80,30000,2,0,0,1,0 ,0,1
1,1,18,1,56,0,1,1,0,0,0,110,1,0,1,2,4,5,2,1,1,0,0,36000,3,-1,1,1,0,1,0,40000,1,0,80,70,80,80,80,80,80,80,80,24000,1,0,0,3,0 ,0,0
1,1,18,0,43,1,1,1,40000,0,0,69,1,1,1,2,4,4,5,1,1,0,0,80000,3,-1,1,0,0,1,0,130000,1,1,80,80,70,8,80,60,80,70,80,40000,1,0,0,3,0 ,0,3
1,1,18,0,66,0,1,1,41600,0,0,69,0,0,1,1,5,5,5,1,1,0,0,60000,2,0,1,0,0,1,0,40000,1,1,60,30,70,50,50,70,50,80,70,12000,1,0,0,0,0 ,0,0
0,1,18,1,55,0,1,1,0,0,0,46,1,3,1,2,4,4,1,1,1,0,0,28800,2,-1,1,0,0,1,-1,80000,0,0,80,80,70,80,80,80,80,80,80,0,1,0,0,3,0 ,0,3
1,1,18,1,44,0,1,2,40000,0,0,30,1,1,1,2,3,5,3,1,1,0,0,100000,4,-1,1,0,0,1,-1,50000,1,1,80,80,70,80,70,80,80,80,80,0,1,0,0,3,0 ,0,3
1,1,18,0,51,0,1,1,36000,0,0,35,1,0,1,2,5,6,5,1,1,1,1,65000,3,0,0,1,0,1,0,80000,1,1,70,80,70,70,70,80,80,80,70,0,1,0,0,3,0 ,0,0
0,1,18,1,64,0,1,1,0,0,0,96,1,3,1,2,6,6,6,1,1,0,0,100000,2,1,1,0,0,1,-1,50000,0,0,90,70,70,70,80,80,90,90,90,0,1,0,0,1,0 ,0,0
0,1,18,0,58,0,1,1,25000,0,0,13,1,1,1,2,4,5,2,1,1,0,0,50000,3,0,1,0,0,1,0,60000,1,1,80,60,70,50,70,70,70,70,80,0,1,0,0,3,0 ,0,0
0,1,18,0,45,0,1,1,50000,1,2,67,1,0,1,2,5,6,3,1,1,0,0,80000,3,0,2,1,0,1,0,80000,1,0,80,70,80,80,80,80,80,80,80,30000,1,0,0,0,0 ,0,0
1,1,18,0,57,0,1,1,60000,0,0,72,1,0,1,2,5,6,3,1,1,0,0,80000,2,0,1,0,0,1,0,80000,1,0,80,80,80,80,80,80,70,80,80,0,1,0,0,3,0 ,0,0
1,1,18,0,33,0,1,3,80000,0,0,97,1,1,1,2,6,6,6,1,1,1,1,140000,3,0,1,1,0,1,0,100000,0,0,70,70,70,80,80,90,80,90,90,50000,2,0,0,1,0 ,0,1
0,1,18,0,33,0,1,2,90000,1,0,45,1,2,1,1,5,6,3,1,1,0,0,100000,3,0,1,1,0,1,0,100000,1,1,90,60,80,80,80,80,80,80,80,0,2,0,0,4,0 ,0,4
0,1,18,0,61,0,1,2,0,0,0,60,1,1,1,2,6,7,6,1,1,0,0,80000,2,1,1,0,0,1,1,80000,0,0,70,70,70,80,80,80,80,80,80,0,1,0,0,3,0 ,0,0
1,1,18,0,38,0,1,1,30000,0,0,25,1,2,1,2,5,5,5,1,1,0,0,50000,3,0,1,0,0,1,0,30000,1,1,80,80,80,90,80,90,80,80,90,10000,1,0,0,3,0 ,0,3
0,1,18,1,46,0,1,1,18000,0,0,53,1,0,1,2,4,5,4,1,1,0,0,42000,2,-1,1,1,0,1,0,40000,1,1,70,70,70,70,70,80,70,80,80,24000,1,0,0,3,0 ,0,3
0,1,18,1,61,0,1,2,0,1,2,57,1,0,1,2,6,5,2,1,1,0,0,63600,2,0,1,0,0,1,1,50000,1,1,90,90,80,90,90,80,70,80,90,0,1,0,0,0,0 ,0,0
0,1,50,1,37,0,1,1,15000,0,0,40,1,1,1,2,5,7,9,1,1,0,0,50000,3,0,1,0,0,1,0,50000,0,1,85,80,50,30,50,60,60,60,70,35000,1,0,0,4,0 ,0,4
0,1,49,0,32,0,1,1,0,1,0,140,1,3,1,2,5,6,2,1,0,0,0,50000,4,0,1,1,0,1,0,1000000,1,0,80,80,80,80,80,80,80,80,80,0,1,0,0,1,0 ,0,1
0,1,50,1,40,0,1,1,0,0,0,150,0,0,1,2,5,6,5,0,0,0,0,60000,6,-1,1,0,0,1,0,24000,1,1,60,50,50,50,50,50,50,50,50,60000,1,0,0,3,0 ,0,0
1,0,50,1,46,0,1,1,0,0,0,100,1,3,1,2,5,6,2,1,1,0,0,30000,5,0,1,0,0,1,0,30000,1,1,100,80,80,100,70,80,80,70,70,25000,1,0,0,1,0 ,0,1
0,1,48,1,33,0,1,2,100000,0,0,80,1,2,1,2,5,7,4,1,1,0,0,200000,4,1,2,1,0,1,1,200000,0,1,70,60,60,70,60,60,70,80,80,100000,2,0,2,3,0 ,0,3
0,0,50,0,34,0,1,1,30000,1,0,230,1,1,1,2,7,8,5,1,1,0,0,40000,4,1,1,1,0,1,1,75000,0,0,70,72,71,73,75,76,78,70,71,10000,1,0,2,2,0 ,0,3
1,1,48,1,47,0,1,2,40000,0,0,120,1,2,1,1,1,1,1,1,1,0,0,100000,3,0,2,1,0,1,0,60000,1,0,60,60,60,60,60,60,60,60,60,60000,1,0,2,3,0 ,0,1
0,1,48,1,29,0,1,2,30000,0,0,108,1,4,1,1,7,7,5,1,1,1,1,80000,4,0,6,1,0,1,0,30000,0,1,65,79,80,80,85,85,85,90,90,40000,1,0,0,3,0 ,0,1
0,1,48,0,33,0,1,1,50000,0,0,83,1,1,1,2,4,10,9,1,1,0,0,80000,3,0,1,0,0,1,0,60000,1,1,60,60,80,70,50,60,50,80,80,30000,1,0,0,1,0 ,0,1
0,1,48,0,32,0,1,2,50000,0,0,75,1,1,1,2,5,7,3,1,1,1,0,100000,5,-1,3,1,0,1,0,200000,0,0,60,60,60,60,60,60,60,60,60,50000,2,0,0,1,0 ,0,1
1,1,48,1,33,0,1,2,16800,0,0,80,1,2,1,1,6,6,5,1,1,0,0,64800,3,0,2,1,0,1,0,20000,1,0,90,90,90,90,80,90,90,90,90,48000,2,0,0,2,0 ,0,1
0,1,48,1,64,0,1,1,0,0,0,105,1,2,1,2,5,5,4,1,0,0,0,10000,2,0,1,0,0,1,0,30000,1,1,60,60,60,60,60,60,60,80,80,10000,1,0,0,1,0 ,0,1
0,0,48,0,46,0,1,1,35000,0,0,99,1,2,1,2,4,6,3,1,1,0,0,70000,2,0,2,0,0,1,0,100000,1,1,90,85,90,80,85,85,85,85,90,35000,1,0,0,1,0 ,0,1
0,1,50,0,36,0,1,1,0,0,0,408,1,1,1,2,6,7,4,0,0,0,0,35000,4,0,1,1,0,1,-1,50000,1,1,60,62,65,63,64,68,69,61,64,20000,1,0,2,3,0 ,0,3
1,0,48,1,58,0,1,1,10000,0,0,300,1,2,1,2,5,4,1,1,1,1,1,30000,2,-1,2,1,0,1,0,40000,1,1,100,100,100,100,100,100,100,100,100,20000,1,0,0,1,0 ,0,1
0,1,48,1,37,0,1,1,0,0,0,91,1,1,1,2,5,8,2,1,0,0,0,40000,3,0,1,1,0,1,0,70000,1,1,60,60,50,30,20,40,50,10,10,40000,1,0,0,1,0 ,0,1
1,1,50,0,36,0,0,1,30000,0,0,90,1,1,1,2,6,8,5,1,1,0,0,30000,4,-1,1,0,0,1,0,100000,1,1,50,70,30,40,60,80,60,10,0,0,1,0,2,3,0 ,0,1
0,0,49,0,37,0,1,1,30000,0,0,70,1,3,1,2,3,5,1,1,1,0,0,50000,3,0,1,0,0,1,0,30000,1,0,50,60,60,60,60,60,60,60,60,20000,1,0,0,1,0 ,0,1
